Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
2015Q4 [2015Q4],United States,..,..,..,..,..,4587700,..,..,..,..,..,549329.5113,557190.4,363839.7,0.040431983630141465,-0.040431983630141465,370954.4,..,..,..
2016 [2016],Brazil,151.7014108,154.1734381,8.734306853,151.5092821,154.1594578,1809128.8,40.1214326,365016,11.28134312,4.33276E11,4.79019E11,137815.3667,137586,185429.0248,-0.026318556257575468,0.026318556257575468,185234,3.486714603,3.486714603,82.88340132
2016 [2016],Canada,110.6556153,110.8592401,1.435438204,110.1620577,111.5334492,1529504.812,94.99256923,82718.06969,6.991666667,2.46301E11,2.44247E11,587.4698,469360,394059.9,-0.2572547841059032,0.2572547841059032,401.2439331,1.32508415,1.32508415,91.8564003
2016 [2016],China,111.1998541,119.7409253,2.116378095,111.167013,119.0774642,1.121243363E7,97.05083341,3032562.639,4.037111949,4.9941E12,4.76984E12,1570040.477,1576649.233,2094622.146,-0.046785710070686944,0.046785710070686944,2097644,6.645067075,6.645067075,..
2016 [2016],France,107.723055,106.5091431,0.185839528,107.0319149,107.0440218,2469205.871,95.29868844,59809.75241,9.725,3.62879E11,3.71139E11,541.561,550724,555343.5545,-0.22468843121424767,0.22468843121424767,554402.2084,5.932393433,0.904334937,97.04705935
2016 [2016],Germany,109.2524576,108.4052499,0.483293059,108.6772345,108.8569881,3460203.858,134.6403158,64692.00289,4.126032712,1.06792E12,1.18915E12,1057550.373,1056284.718,1333582.572,-0.0797733920681618,0.0797733920681618,1332646,1.76882009,0.904334937,90.73996345
2016 [2016],India,..,156.6846697,4.949526248,..,156.9866343,2228667.858,104.4544888,358898,8.5,6.40742E11,6.18952E11,361280.6661,361496.57,17760.50748,0.15413699147089327,-0.15413699147089327,17767.19,67.18515704,67.18515704,..
2016 [2016],Italy,110.3344298,108.1658809,-0.090522768,108.5490831,108.324295,1876449.054,58.49918982,48512.15932,11.68004445,4.49292E11,5.01055E11,666.7489034,667.4522735,462579,-0.24616295876082978,0.24616295876082978,461777,1751.14209,0.904334937,74.80173432
2016 [2016],Japan,101.0574018,103.1852617,-0.116666667,100.5260521,103.3988958,4930511.189,133.0041023,1189484.427,3.113240403,1.62678E12,1.74457E12,607457.2829,607515.2833,642205,-0.007047487728558932,0.007047487728558932,645052,108.7959004,108.7959004,82.52394406
2016 [2016],United Kingdom,115.329956,114.0165319,0.661775097,114.6252923,114.6100902,2702290.089,106.739413,123969.6918,4.891666667,4.79085E11,4.88955E11,766.6911688,652363,297754.81,-0.10990238244225747,0.10990238244225747,297922,0.740700521,0.740700521,100.2053414
2016 [2016],United States,112.5025369,110.3459348,1.260504054,112.2157988,110.7621439,18715100,171.021622,118594.739,4.875,3.23122E12,3.24102E12,2186966.912,2186785.9,1451459.5,0.03930021276936805,-0.03930021276936805,1451459.8,1,1,127.4969663
2016Q1 [2016Q1],Brazil,..,..,..,..,..,391871.264,..,..,..,..,..,33507.37506,32194,44558.9699,-0.028202105781351697,0.028202105781351697,40573,..,..,..
2016Q1 [2016Q1],Canada,..,..,..,..,..,364141.04,..,..,..,..,..,142.292,116303,94840.1,-0.26005804783772796,0.26005804783772796,95.54273487,..,..,..
2016Q1 [2016Q1],China,..,..,..,..,..,2740024.833,..,..,..,..,..,365654.428,334964.1019,511386.42,-0.05318637635865542,0.05318637635865542,446204,..,..,..
2016Q1 [2016Q1],France,..,..,..,..,..,615374.2883,..,..,..,..,..,135.537,137199,138411.1302,-0.22470160978287335,0.22470160978287335,136588.3295,..,..,..
2016Q1 [2016Q1],Germany,..,..,..,..,..,853687.4694,..,..,..,..,..,259375.0394,260104.4767,325341.358,-0.07727221139413389,0.07727221139413389,324200,..,..,..
2016Q1 [2016Q1],India,..,..,..,..,..,531234.0882,..,..,..,..,..,85299.41181,83595.79,4302.881905,0.1524686229745601,-0.1524686229745601,4383.73,..,..,..
2016Q1 [2016Q1],Italy,..,..,..,..,..,465108.7943,..,..,..,..,..,168.9952307,171.9352569,112093,-0.24064048270200594,0.24064048270200594,109679,..,..,..
2016Q1 [2016Q1],Japan,..,..,..,..,..,1161309.882,..,..,..,..,..,149301.4671,149126.4011,151279,-0.0017028468720117127,0.0017028468720117127,152179,..,..,..
2016Q1 [2016Q1],United Kingdom,..,..,..,..,..,701509.2049,..,..,..,..,..,205.6422863,161396,69803.10265,-0.09921104367207997,0.09921104367207997,69071,..,..,..
2016Q1 [2016Q1],United States,..,..,..,..,..,4606100,..,..,..,..,..,538125.766,512263.7,354537.6,0.03985761620459825,-0.03985761620459825,346947.8,..,..,..
2016Q2 [2016Q2],Brazil,..,..,..,..,..,446075.752,..,..,..,..,..,35539.69796,34419,47703.31122,-0.027268044060821325,0.027268044060821325,49679,..,..,..
2016Q2 [2016Q2],Canada,..,..,..,..,..,388444.6244,..,..,..,..,..,141.992,119723,95938.2,-0.24661483769525427,0.24661483769525427,99.5363011,..,..,..
2016Q2 [2016Q2],China,..,..,..,..,..,2814202.168,..,..,..,..,..,390236.2257,386778.6091,522046.3609,-0.04683747909045034,0.04683747909045034,519004,..,..,..
2016Q2 [2016Q2],France,..,..,..,..,..,627732.8015,..,..,..,..,..,140.473,141401,145811.4253,-0.23205885044068392,0.23205885044068392,148379.3685,..,..,..
2016Q2 [2016Q2],Germany,..,..,..,..,..,881523.7452,..,..,..,..,..,267892.9858,267691.5107,344118.2028,-0.08646983976898551,0.08646983976898551,346604,..,..,..
2016Q2 [2016Q2],India,..,..,..,..,..,555417.6199,..,..,..,..,..,84766.48331,84892.42,4465.863032,0.14457701268544146,-0.14457701268544146,4410.61,..,..,..
2016Q2 [2016Q2],Italy,..,..,..,..,..,477157.4167,..,..,..,..,..,171.7460738,179.7520358,117807,-0.24653342861096098,0.24653342861096098,121711,..,..,..
2016Q2 [2016Q2],Japan,..,..,..,..,..,1237590.427,..,..,..,..,..,149776.9494,144191.8728,160415,-0.008595776411900112,0.008595776411900112,157734,..,..,..
2016Q2 [2016Q2],United Kingdom,..,..,..,..,..,713570.2616,..,..,..,..,..,209.3702902,166748,73819.09783,-0.10315694403344233,0.10315694403344233,74870,..,..,..
2016Q2 [2016Q2],United States,..,..,..,..,..,4659300,..,..,..,..,..,539112.806,545897.6,358137.8,0.03884167278346533,-0.03884167278346533,363427.5,..,..,..
2016Q3 [2016Q3],Brazil,..,..,..,..,..,484813.3131,..,..,..,..,..,33925.49186,36598,46383.85673,-0.02569724166677385,0.02569724166677385,49111,..,..,..
2016Q3 [2016Q3],Canada,..,..,..,..,..,390009.3941,..,..,..,..,..,155.743,117308,100614.7,-0.25758086476820075,0.25758086476820075,100.5938881,..,..,..
2016Q3 [2016Q3],China,..,..,..,..,..,2824003.352,..,..,..,..,..,396487.1331,412000.9833,526423.3854,-0.046011366172061134,0.046011366172061134,552930,..,..,..
2016Q3 [2016Q3],France,..,..,..,..,..,622266.5725,..,..,..,..,..,136.9889,132657,137770.8411,-0.22118149725935984,0.22118149725935984,132302.3807,..,..,..
2016Q3 [2016Q3],Germany,..,..,..,..,..,875903.7134,..,..,..,..,..,263569.9662,262852.4246,331683.5198,-0.07776374566971893,0.07776374566971893,331974,..,..,..
2016Q3 [2016Q3],India,..,..,..,..,..,566991.734,..,..,..,..,..,90277.80652,90448.93,4449.217305,0.15137538004213655,-0.15137538004213655,4423.15,..,..,..
2016Q3 [2016Q3],Italy,..,..,..,..,..,474703.1785,..,..,..,..,..,162.498313,161.8023276,117056,-0.24624545817529217,0.24624545817529217,112916,..,..,..
2016Q3 [2016Q3],Japan,..,..,..,..,..,1307393.063,..,..,..,..,..,154837.1456,156916.3322,167374,-0.009589200642714447,0.009589200642714447,166140,..,..,..
2016Q3 [2016Q3],United Kingdom,..,..,..,..,..,657504.0436,..,..,..,..,..,183.0815345,161925,74328.15225,-0.11276747487291043,0.11276747487291043,71896,..,..,..
2016Q3 [2016Q3],United States,..,..,..,..,..,4701700,..,..,..,..,..,551486.2494,561751.7,367235.8,0.039188048875938485,-0.039188048875938485,362945.6,..,..,..
2016Q4 [2016Q4],Brazil,..,..,..,..,..,486368.471,..,..,..,..,..,34842.80177,34375,46782.88691,-0.024549463733639105,0.024549463733639105,45871,..,..,..
2016Q4 [2016Q4],Canada,..,..,..,..,..,386909.7532,..,..,..,..,..,147.4428,116026,102666.9,-0.2649699480359339,0.2649699480359339,105.571009,..,..,..
2016Q4 [2016Q4],China,..,..,..,..,..,2834203.275,..,..,..,..,..,417662.6906,442905.5392,534765.9802,-0.041317886629003354,0.041317886629003354,579506,..,..,..
2016Q4 [2016Q4],France,..,..,..,..,..,603832.2085,..,..,..,..,..,128.5621,139467,133350.158,-0.22062684637333319,0.22062684637333319,137132.1298,..,..,..
2016Q4 [2016Q4],Germany,..,..,..,..,..,849088.9301,..,..,..,..,..,266712.382,265636.3064,332439.4915,-0.0774089817567862,0.0774089817567862,329868,..,..,..
2016Q4 [2016Q4],India,..,..,..,..,..,575024.4159,..,..,..,..,..,100936.9645,102559.43,4542.545239,0.16763535007488017,-0.16763535007488017,4549.7,..,..,..
2016Q4 [2016Q4],Italy,..,..,..,..,..,459479.6642,..,..,..,..,..,163.5092858,153.9626532,115623,-0.25128313549028664,0.25128313549028664,117471,..,..,..
2016Q4 [2016Q4],Japan,..,..,..,..,..,1224217.818,..,..,..,..,..,153541.7208,157280.6773,163137,-0.007837885594310139,0.007837885594310139,168999,..,..,..
2016Q4 [2016Q4],United Kingdom,..,..,..,..,..,629706.5787,..,..,..,..,..,168.5970578,162294,79804.45724,-0.12646502811929414,0.12646502811929414,82085,..,..,..
2016Q4 [2016Q4],United States,..,..,..,..,..,4748000,..,..,..,..,..,558242.0906,566872.9,371548.3,0.039320511920808765,-0.039320511920808765,378138.9,..,..,..
2017 [2017],Brazil,158.477429,159.484986,3.445177036,158.2746833,159.4723682,2063105.908,55.37730364,373972,12.76263323,4.45695E11,4.90994E11,151005.3782,150750,217671.8507,-0.03231364528669655,0.03231364528669655,217739,3.190255448,3.190255448,92.47462097
2017 [2017],Canada,112.4253286,112.63673,1.603375527,111.9090098,113.3145091,1651015.871,107.2892225,86677.66824,6.341666667,2.59773E11,2.57602E11,610.0002,..,424034.4,-0.25646294941037545,0.25646294941037545,431.3186464,1.298173725,1.298173725,99.16075141
2017 [2017],China,113.6487965,121.5599433,1.519128015,113.613329,120.8838619,1.230122835E7,103.5187453,3161814.427,3.942630322,5.3199E12,5.08227E12,1849691.769,1849475.619,2256673.879,-0.03308467239371263,0.03308467239371263,2263346,6.757446433,6.757446433,..
2017 [2017],France,108.3824054,107.6183642,1.041432719,107.6879433,108.1490188,2597502.801,115.0332733,58710.33001,9.075,3.71615E11,3.78921E11,474.5139,600499,606776.4003,-0.233417221404567,0.233417221404567,606021.01,5.818013328,0.886908361,102.7820645
2017 [2017],Germany,110.7369198,109.9874146,1.459490837,110.1576214,110.5001806,3671905.532,168.1810226,64443.26151,3.753594447,1.1038E12,1.22132E12,1166561.587,1164932.121,1447050.368,-0.07638779880244477,0.07638779880244477,1445289,1.734737034,0.886908361,96.01134395
2017 [2017],India,..,161.8969343,3.32659515,..,162.2114216,2555791.406,126.4494957,409072,8.5,6.63358E11,6.40878E11,449540.3872,449795.4,19460.01581,0.16827678909176205,-0.16827678909176205,19477.02,65.1101154,65.1101154,..
2017 [2017],Italy,111.2024854,109.4935596,1.227446862,109.4030924,109.6529284,1964400.939,72.37100553,52808.13512,11.23864835,4.65957E11,5.16585E11,764.5759998,763.2767714,511902,-0.2602001525515459,0.2602001525515459,507593,1717.360532,0.886908361,76.61242964
2017 [2017],Japan,100.973481,103.6759642,0.475554814,100.4676019,103.8819876,4870622.414,153.9811328,1233454.959,2.806692899,1.66925E12,1.79382E12,672003.2608,672280.7839,699090,-0.005561248008497329,0.005561248008497329,698329,112.1102648,112.1102648,81.55644927
2017 [2017],United Kingdom,118.2111415,117.0767232,2.683989094,117.4888738,117.6852295,2671276.774,116.3973131,138421.2033,4.383333333,4.87347E11,4.9898E11,637.3102741,..,337420.1879,-0.12607562080570092,0.12607562080570092,337466,0.77623036,0.77623036,97.27750433
2017 [2017],United States,114.5776348,112.7056818,2.138499307,114.2864319,113.1214994,19519400,207.6346464,125206.5565,4.341666667,3.30623E12,3.31626E12,2338879.915,2339591.4,1547195.5,0.04055884991341947,-0.04055884991341947,1547195.5,1,1,132.3031397
2017Q1 [2017Q1],Brazil,..,..,..,..,..,517233.0565,..,..,..,..,..,37290.64959,36049,54516.57157,-0.03330398504798581,0.03330398504798581,50451,..,..,..
2017Q1 [2017Q1],Canada,..,..,..,..,..,398257.0181,..,..,..,..,..,154.0436,..,105529.5,-0.2645915868670037,0.2645915868670037,105.7583863,..,..,..
2017Q1 [2017Q1],China,..,..,..,..,..,2909306.2,..,..,..,..,..,460245.9127,417692.375,546349.5453,-0.029595933422202174,0.029595933422202174,478369,..,..,..
2017Q1 [2017Q1],France,..,..,..,..,..,604424.7473,..,..,..,..,..,125.8119,145185,133685.5558,-0.22097001239049033,0.22097001239049033,133058.4992,..,..,..
2017Q1 [2017Q1],Germany,..,..,..,..,..,849175.6793,..,..,..,..,..,273183.0413,275627.9274,339398.015,-0.07797558893182498,0.07797558893182498,340397,..,..,..
2017Q1 [2017Q1],India,..,..,..,..,..,598031.2449,..,..,..,..,..,108285.9347,106456.25,5008.602037,0.17269554650153696,-0.17269554650153696,5110.88,..,..,..
2017Q1 [2017Q1],Italy,..,..,..,..,..,457589.3181,..,..,..,..,..,174.2385059,177.7465044,118833,-0.25931278725385093,0.25931278725385093,116555,..,..,..
2017Q1 [2017Q1],Japan,..,..,..,..,..,1189634.472,..,..,..,..,..,164064.3074,164471.0566,167917,-0.0032385515809094756,0.0032385515809094756,167416,..,..,..
2017Q1 [2017Q1],United Kingdom,..,..,..,..,..,636277.8901,..,..,..,..,..,160.7341623,..,83627.29248,-0.13117941015455067,0.13117941015455067,83226,..,..,..
2017Q1 [2017Q1],United States,..,..,..,..,..,4797600,..,..,..,..,..,574649.6212,548957.9,381728,0.04021211047190263,-0.04021211047190263,372739.2,..,..,..
2017Q2 [2017Q2],Brazil,..,..,..,..,..,510126.0433,..,..,..,..,..,37097.06032,35441,55348.05775,-0.03577742730391589,0.03577742730391589,57249,..,..,..
2017Q2 [2017Q2],Canada,..,..,..,..,..,396337.6234,..,..,..,..,..,153.307,..,105044.1,-0.26465010336437317,0.26465010336437317,109.3512768,..,..,..
2017Q2 [2017Q2],China,..,..,..,..,..,2983848.703,..,..,..,..,..,448464.3541,444947.62,563088.5991,-0.03841489847818198,0.03841489847818198,561606,..,..,..
2017Q2 [2017Q2],France,..,..,..,..,..,629579.0594,..,..,..,..,..,117.205,145837,143393.9187,-0.2275754117942634,0.2275754117942634,145527.0042,..,..,..
2017Q2 [2017Q2],Germany,..,..,..,..,..,887716.7463,..,..,..,..,..,282773.8436,281796.1048,349000.9147,-0.07460383210752099,0.07460383210752099,350441,..,..,..
2017Q2 [2017Q2],India,..,..,..,..,..,632413.9923,..,..,..,..,..,114048.0133,114168.41,4659.638691,0.17296956731012544,-0.17296956731012544,4611.3,..,..,..
2017Q2 [2017Q2],Italy,..,..,..,..,..,476424.7415,..,..,..,..,..,186.7120636,194.7132351,122981,-0.2577412070367886,0.2577412070367886,126549,..,..,..
2017Q2 [2017Q2],Japan,..,..,..,..,..,1222247.364,..,..,..,..,..,169387.3551,162761.2098,173292,-0.003194643748071944,0.003194643748071944,169215,..,..,..
2017Q2 [2017Q2],United Kingdom,..,..,..,..,..,659424.3316,..,..,..,..,..,160.7726447,..,84147.73987,-0.12736407075170775,0.12736407075170775,84529,..,..,..
2017Q2 [2017Q2],United States,..,..,..,..,..,4839200,..,..,..,..,..,578674.9213,584373.5,378578.6,0.04134904969829725,-0.04134904969829725,384517.6,..,..,..
2017Q3 [2017Q3],Brazil,..,..,..,..,..,519834.086,..,..,..,..,..,36487.25163,39840,53980.08338,-0.0336507978624549,0.0336507978624549,56889,..,..,..
2017Q3 [2017Q3],Canada,..,..,..,..,..,427561.6998,..,..,..,..,..,149.6456,..,104712.4,-0.24455594233279357,0.24455594233279357,104.6899471,..,..,..
2017Q3 [2017Q3],China,..,..,..,..,..,3146516.768,..,..,..,..,..,462573.806,481076.8021,560666.2862,-0.031174942780409803,0.031174942780409803,588106,..,..,..
2017Q3 [2017Q3],France,..,..,..,..,..,677765.671,..,..,..,..,..,119.274,147393,160995.4325,-0.23736250651738897,0.23736250651738897,153905.605,..,..,..
2017Q3 [2017Q3],Germany,..,..,..,..,..,961704.6937,..,..,..,..,..,298692.2083,297185.0537,372707.8546,-0.07696296668287751,0.07696296668287751,371985,..,..,..
2017Q3 [2017Q3],India,..,..,..,..,..,656680.4104,..,..,..,..,..,108449.6624,108248.33,4824.794786,0.15780106422069082,-0.15780106422069082,4771.77,..,..,..
2017Q3 [2017Q3],Italy,..,..,..,..,..,512097.7634,..,..,..,..,..,196.1746791,194.3611576,132547,-0.2584483565055539,0.2584483565055539,126353,..,..,..
2017Q3 [2017Q3],Japan,..,..,..,..,..,1237127.309,..,..,..,..,..,164137.635,166088.6846,178563,-0.01166037229560502,0.01166037229560502,176415,..,..,..
2017Q3 [2017Q3],United Kingdom,..,..,..,..,..,677767.8324,..,..,..,..,..,157.5039955,..,84741.56195,-0.12479798230462613,0.12479798230462613,82252,..,..,..
2017Q3 [2017Q3],United States,..,..,..,..,..,4902900,..,..,..,..,..,577316.0731,587829,384316,0.03936447267943463,-0.03936447267943463,381781.2,..,..,..
2017Q4 [2017Q4],Brazil,..,..,..,..,..,515912.7219,..,..,..,..,..,40130.41667,39420,53827.13803,-0.026548524156484853,0.026548524156484853,53150,..,..,..
2017Q4 [2017Q4],Canada,..,..,..,..,..,428859.5301,..,..,..,..,..,153.004,..,108748.4,-0.25321903415479213,0.25321903415479213,111.5190362,..,..,..
2017Q4 [2017Q4],China,..,..,..,..,..,3261556.675,..,..,..,..,..,478407.6966,505758.8218,586569.4484,-0.033162616068905186,0.033162616068905186,635265,..,..,..
2017Q4 [2017Q4],France,..,..,..,..,..,685733.323,..,..,..,..,..,112.223,162084,168701.4933,-0.24585252698883353,0.24585252698883353,173529.9016,..,..,..
2017Q4 [2017Q4],Germany,..,..,..,..,..,973308.4125,..,..,..,..,..,311912.4934,310323.035,385943.5836,-0.07606128668902266,0.07606128668902266,382466,..,..,..
2017Q4 [2017Q4],India,..,..,..,..,..,668665.7579,..,..,..,..,..,118756.7768,120922.41,4966.980298,0.1701744035156911,-0.1701744035156911,4983.07,..,..,..
2017Q4 [2017Q4],Italy,..,..,..,..,..,518289.1157,..,..,..,..,..,207.4507512,196.4558744,137541,-0.26497478933802737,0.26497478933802737,138136,..,..,..
2017Q4 [2017Q4],Japan,..,..,..,..,..,1221613.269,..,..,..,..,..,174413.9633,178959.8329,179318,-0.004014393772928147,0.004014393772928147,185283,..,..,..
2017Q4 [2017Q4],United Kingdom,..,..,..,..,..,697806.7198,..,..,..,..,..,158.2994716,..,84903.59358,-0.12144522502260949,0.12144522502260949,87459,..,..,..
2017Q4 [2017Q4],United States,..,..,..,..,..,4979700,..,..,..,..,..,608239.2997,618431,402572.9,0.04130096184509106,-0.04130096184509106,408157.5,..,..,..
2018 [2018],Brazil,163.6824413,165.3348985,3.668002004,163.4821895,165.3167918,1894048.016,58.52277586,374715,12.25642786,4.49225E11,4.95832E11,181151.284,181231,239307.7591,-0.03070485785403657,0.03070485785403657,239265,3.6541273,3.6541273,84.99924264
2018 [2018],Canada,114.5908005,115.1626367,2.242524917,114.0350877,115.8847379,1715409.508,108.6825203,83925.56925,5.833333333,2.69946E11,2.6614E11,612.2551,..,451586.7,-0.2628960856266864,0.2628960856266864,459.2781378,1.29661636,1.29661636,100.2665214
2018 [2018],China,115.671043,123.9048141,1.928983113,115.6330891,123.2140081,1.388515581E7,96.32895629,3094003.117,3.835076433,5.65209E12,5.40071E12,2134991.193,2128146.335,2502725.039,-0.026483955314002335,0.026483955314002335,2486695,6.613852907,6.613852907,..
2018 [2018],France,109.7448251,109.5710185,1.814424842,109.0443262,110.1506571,2791631.388,123.4374979,70844.4341,8.7,3.73257E11,3.81054E11,495.5232,655269,687548.9401,-0.2461117967985822,0.2461117967985822,687332.0763,5.554688046,0.846769491,110.5543226
2018 [2018],Germany,112.369018,111.9021935,1.740907233,111.7857783,112.414229,3957285.832,173.1558493,64243.49467,3.397786158,1.11429E12,1.23306E12,1286934.121,1286513.284,1557114.478,-0.06827415771062752,0.06827415771062752,1556580,1.656284572,0.846769491,102.0171219
2018 [2018],India,..,168.281975,3.943892292,..,168.6107736,2722215.335,137.8297931,395591,..,6.97551E11,6.73897E11,513706.1213,513687.32,22213.44911,0.18054878534801877,-0.18054878534801877,22211.67,68.40717364,68.40717364,..
2018 [2018],Italy,111.9700292,110.7386751,1.137158684,110.167206,110.9002169,2087035.034,77.22475194,55411.8928,10.60800195,4.689E11,5.23834E11,722.6208533,724.0544659,550139,-0.2632521113427078,0.2632521113427078,549517,1639.629946,0.846769491,79.82021043
2018 [2018],Japan,101.1245384,104.709022,0.996429461,100.6262525,104.899931,4959436.281,172.8227382,1240519.081,2.441199272,1.68656E12,1.81329E12,749168.1661,749114.3654,739132,0.0020236505786856043,-0.0020236505786856043,738139,110.3401043,110.3401043,84.29392264
2018 [2018],United Kingdom,120.7896934,119.9796111,2.479474874,120.0507279,120.6015356,2864793.852,120.980102,160448.3238,4.075,4.91139E11,5.00976E11,654.3633796,..,349623.4431,-0.12181298122961763,0.12181298122961763,349608,0.749077519,0.749077519,103.4552584
2018 [2018],United States,117.0292901,115.4552972,2.439642136,116.738241,115.8845862,20580400,239.1862317,127977.8467,3.891666667,3.43667E12,3.44697E12,2537078.683,2537729.4,1665688.4,0.04234078458144644,-0.04234078458144644,1665688.7,1,1,136.9507766
2018Q1 [2018Q1],Brazil,..,..,..,..,..,523642.8563,..,..,..,..,..,43885.34384,42423,58870.52646,-0.028617181423773393,0.028617181423773393,54666,..,..,..
